"V1","V2","angle"
0.147411525249481,0.322692841291428,"291"
-0.0941398814320564,0.186516493558884,"291"
-0.351310551166534,-0.0397525131702423,"291"
0.1459681391716,0.169973105192184,"291"
-0.476917564868927,0.148148030042648,"291"
-0.358762562274933,0.331006735563278,"291"
-0.582679569721222,-0.0250420868396759,"291"
-0.608821213245392,0.251374453306198,"291"
-0.157202541828156,0.136752098798752,"291"
-0.125605881214142,0.285679310560226,"291"
-0.226659595966339,0.0427295863628387,"291"
-0.217964470386505,0.208169668912888,"291"
-0.337723553180695,0.260688036680222,"291"
0.0910908505320549,0.157482832670212,"291"
-0.282466232776642,0.0338194072246552,"291"
-0.558514893054962,0.3255395591259,"291"
-0.0192607119679451,0.194790333509445,"291"
-0.217741310596466,0.109146565198898,"291"
-0.13190108537674,0.193451374769211,"291"
-0.382810890674591,0.219963520765305,"291"
-0.748159229755402,0.105252712965012,"291"
0.0476886555552483,0.179693430662155,"291"
-0.426509201526642,0.0573382079601288,"291"
-0.0788238719105721,0.212443560361862,"291"
-0.0676115229725838,0.0277375876903534,"291"
-0.225305378437042,0.0611121356487274,"291"
0.159891784191132,0.0920171439647675,"291"
-0.0542677119374275,0.224294871091843,"291"
0.090032272040844,0.101297110319138,"291"
-0.0551460459828377,0.223952263593674,"291"
-0.366589844226837,0.194855660200119,"291"
-0.159347355365753,0.166121453046799,"291"
-0.397447884082794,0.291612356901169,"291"
-0.104857750236988,0.0350646674633026,"291"
-0.265167057514191,0.136036604642868,"291"
0.00888603180646896,0.236406058073044,"291"
-0.73533421754837,0.15910479426384,"291"
0.0915900990366936,0.186163634061813,"291"
-0.301551640033722,0.199469774961472,"291"
0.225037276744843,0.177997797727585,"291"
-0.159391701221466,0.272883385419846,"291"
-0.822250664234161,0.142415732145309,"291"
-0.0697839930653572,0.205686062574387,"291"
-0.661929428577423,-0.0357048809528351,"291"
0.222117125988007,0.0754551589488983,"291"
-0.365992367267609,0.207576721906662,"291"
0.0828615948557854,0.252224653959274,"291"
0.225176513195038,0.175908535718918,"291"
0.0283419415354729,0.0873677432537079,"291"
-0.517553627490997,0.286521404981613,"291"
-0.551330387592316,0.280236214399338,"291"
-0.240003407001495,0.149919003248215,"291"
-0.339221298694611,0.335217446088791,"291"
0.440707385540009,0.0816790759563446,"291"
0.13268917798996,0.195493191480637,"291"
-0.0154417231678963,-0.0819568932056427,"291"
-0.764791786670685,0.251491755247116,"291"
-0.862952053546906,0.135896891355515,"291"
0.121303252875805,0.193815439939499,"291"
-0.392885029315948,0.145030468702316,"291"
-0.160309135913849,0.162569254636765,"291"
-0.0754183009266853,0.26834699511528,"291"
-0.148834526538849,0.178673714399338,"291"
-0.7640340924263,0.0479118525981903,"291"
-0.389282047748566,0.140275448560715,"291"
-0.0784843638539314,0.198107928037643,"291"
-0.732835590839386,0.213304728269577,"291"
-0.0927499011158943,0.135729759931564,"291"
-0.875274479389191,0.0699784457683563,"291"
-0.836643040180206,0.288073986768723,"291"
0.0307046696543694,0.154478281736374,"291"
0.0111052319407463,0.224770754575729,"291"
-0.0240157321095467,0.145953863859177,"291"
-0.0900695994496346,0.149533957242966,"291"
0.332524001598358,0.0937854945659637,"291"
-0.0663550570607185,0.165750950574875,"291"
0.270077884197235,0.269695490598679,"291"
-0.00428325682878494,0.0628440082073212,"291"
-0.486218750476837,0.211545675992966,"291"
-0.0991271212697029,0.254298657178879,"291"
0.0288526341319084,0.247842282056808,"291"
-0.590513050556183,0.304815262556076,"291"
0.224109828472137,0.0334000289440155,"291"
-0.192528069019318,0.053390234708786,"291"
0.0100466534495354,0.114615887403488,"291"
0.0117284581065178,0.11074897646904,"291"
-0.0929797366261482,0.034337967634201,"291"
0.30646675825119,0.163375824689865,"291"
-0.0074814036488533,0.0729632079601288,"291"
0.14264839887619,0.173644751310349,"291"
-0.136217892169952,0.21173021197319,"291"
-0.315812885761261,0.219944208860397,"291"
0.0474211499094963,0.240465372800827,"291"
0.153477847576141,0.097718209028244,"291"
-0.328522026538849,0.135327070951462,"291"
-0.409420788288116,0.293402403593063,"291"
-0.429084599018097,0.0152640044689178,"291"
-0.372810184955597,0.320617407560349,"291"
-0.356941998004913,0.199434965848923,"291"
-0.704799473285675,0.2275011241436,"291"
-0.26803857088089,0.237528532743454,"291"
-0.861074268817902,0.175219267606735,"291"
0.0109326168894768,0.235918968915939,"291"
-0.337013065814972,0.120727986097336,"291"
0.556865394115448,-0.143000155687332,"291"
-0.0596349909901619,0.0563914477825165,"291"
-0.557983219623566,0.161044806241989,"291"
-0.936546623706818,0.338817566633224,"291"
-0.236628830432892,0.170698136091232,"291"
0.0946585461497307,0.143163174390793,"291"
0.230675876140594,0.377137869596481,"291"
0.0552956387400627,0.0441653430461884,"291"
-0.0993254855275154,0.134906977415085,"291"
0.0646116062998772,0.219979494810104,"291"
